    Hinst Name                                                                                                           Module Name                                  Inst Count           Total Area
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/AGU_Wr_0_instantiate/add_194                                     AGU_0_DW01_add_1_DW01_add_9_3                         7                8.719
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/AGU_Wr_0_instantiate/add_207                                     AGU_0_DW01_add_0_DW01_add_8_3                         7                8.719
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/AGU_Wr_0_instantiate/sub_209                                     AGU_0_DW01_sub_0_DW01_sub_4_3                        13                9.518
     Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/AGU_Wr_1_instantiate                                              AGU_3_3                                             553              335.263
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/AGU_Wr_1_instantiate/add_194                                     AGU_3_DW01_add_1_DW01_add_7_3                         7                8.719
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/AGU_Wr_1_instantiate/add_207                                     AGU_3_DW01_add_0_DW01_add_6_3                         7                8.719
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/AGU_Wr_1_instantiate/sub_209                                     AGU_3_DW01_sub_0_DW01_sub_3_3                        13                9.518
     Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/AGU_Wr_Dimarch_instantiate                                        AGU_RFblock_0_3                                     420              249.733
     Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile                                                      register_file_3                                    6325             4040.591
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_0                                    register_row_0_3                                     32               35.144
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_1                                    register_row_63_3                                    32               35.144
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_10                                   register_row_54_3                                    32               35.144
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_11                                   register_row_53_3                                    32               35.144
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_12                                   register_row_52_3                                    32               35.144
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_13                                   register_row_51_3                                    32               35.144
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_14                                   register_row_50_3                                    32               35.144
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_15                                   register_row_49_3                                    32               35.144
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_16                                   register_row_48_3                                    32               35.144
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_17                                   register_row_47_3                                    32               35.144
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_18                                   register_row_46_3                                    32               35.144
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_19                                   register_row_45_3                                    32               35.144
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_2                                    register_row_62_3                                    32               35.144
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_20                                   register_row_44_3                                    32               35.144
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_21                                   register_row_43_3                                    32               35.144
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_22                                   register_row_42_3                                    32               35.144
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_23                                   register_row_41_3                                    32               35.144
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_24                                   register_row_40_3                                    32               35.144
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_25                                   register_row_39_3                                    32               35.144
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_26                                   register_row_38_3                                    32               35.144
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_27                                   register_row_37_3                                    32               35.144
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_28                                   register_row_36_3                                    32               35.144
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_29                                   register_row_35_3                                    32               35.144
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_3                                    register_row_61_3                                    32               35.144
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_30                                   register_row_34_3                                    32               35.144
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_31                                   register_row_33_3                                    32               35.144
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_32                                   register_row_32_3                                    32               35.144
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_33                                   register_row_31_3                                    32               35.144
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_34                                   register_row_30_3                                    32               35.144
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_35                                   register_row_29_3                                    32               35.144
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_36                                   register_row_28_3                                    32               35.144
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_37                                   register_row_27_3                                    32               35.144
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_38                                   register_row_26_3                                    32               35.144
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_39                                   register_row_25_3                                    32               35.144
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_4                                    register_row_60_3                                    32               35.144
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_40                                   register_row_24_3                                    32               35.144
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_41                                   register_row_23_3                                    32               35.144
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_42                                   register_row_22_3                                    32               35.144
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_43                                   register_row_21_3                                    32               35.144
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_44                                   register_row_20_3                                    32               35.144
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_45                                   register_row_19_3                                    32               35.144
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_46                                   register_row_18_3                                    32               35.144
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_47                                   register_row_17_3                                    32               35.144
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_48                                   register_row_16_3                                    32               35.144
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_49                                   register_row_15_3                                    32               35.144
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_5                                    register_row_59_3                                    32               35.144
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_50                                   register_row_14_3                                    32               35.144
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_51                                   register_row_13_3                                    32               35.144
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_52                                   register_row_12_3                                    32               35.144
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_53                                   register_row_11_3                                    32               35.144
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_54                                   register_row_10_3                                    32               35.144
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_55                                   register_row_9_3                                     32               35.144
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_56                                   register_row_8_3                                     32               35.144
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_57                                   register_row_7_3                                     32               35.144
