    Hinst Name                                                                                                    Module Name                                      Inst Count           Total Area
       Silago_bot_r_corner_inst_7_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_adder/U_add_2                  adder_nbits_32_2_1_DW01_add_1_DW01_add_11                 8               12.780
       Silago_bot_r_corner_inst_7_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_adder/U_add_3                  adder_nbits_32_2_1_DW01_add_0_DW01_add_10                 8               12.780
      Silago_bot_r_corner_inst_7_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier                      conf_mul_Beh_16_2_1                                    1033              692.091
       Silago_bot_r_corner_inst_7_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier/U_mul_h             conf_mul_Beh_8_1_1                                      269              166.400
        Silago_bot_r_corner_inst_7_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier/U_mul_h/add_284    conf_mul_Beh_8_1_1_DW01_add_2_DW01_add_579               11               15.109
        Silago_bot_r_corner_inst_7_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier/U_mul_h/add_298    conf_mul_Beh_8_1_1_DW01_add_0_DW01_add_16                13               18.304
        Silago_bot_r_corner_inst_7_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier/U_mul_h/mult_223   conf_mul_Beh_8_1_1_DW_mult_tc_1_DW_mult_tc_135           53               35.210
        Silago_bot_r_corner_inst_7_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier/U_mul_h/mult_224   conf_mul_Beh_8_1_1_DW_mult_tc_2_DW_mult_tc_136           43               24.228
        Silago_bot_r_corner_inst_7_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier/U_mul_h/mult_225   conf_mul_Beh_8_1_1_DW_mult_tc_3_DW_mult_tc_137           43               24.228
        Silago_bot_r_corner_inst_7_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier/U_mul_h/mult_226   conf_mul_Beh_8_1_1_DW_mult_tc_0_DW_mult_tc_81            36               21.299
       Silago_bot_r_corner_inst_7_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier/U_mul_l             conf_mul_Beh_9_1_1                                      321              203.873
        Silago_bot_r_corner_inst_7_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier/U_mul_l/add_284    conf_mul_Beh_9_1_1_DW01_add_2_DW01_add_595               12               16.707
        Silago_bot_r_corner_inst_7_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier/U_mul_l/add_298    conf_mul_Beh_9_1_1_DW01_add_0_DW01_add_18                15               21.499
        Silago_bot_r_corner_inst_7_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier/U_mul_l/mult_223   conf_mul_Beh_9_1_1_DW_mult_tc_0_DW_mult_tc_133           53               35.210
        Silago_bot_r_corner_inst_7_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier/U_mul_l/mult_224   conf_mul_Beh_9_1_1_DW_mult_tc_2_DW_mult_tc_210           54               31.416
        Silago_bot_r_corner_inst_7_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier/U_mul_l/mult_225   conf_mul_Beh_9_1_1_DW_mult_tc_3_DW_mult_tc_211           54               31.416
        Silago_bot_r_corner_inst_7_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier/U_mul_l/mult_226   conf_mul_Beh_9_1_1_DW_mult_tc_1_DW_mult_tc_134           53               35.210
       Silago_bot_r_corner_inst_7_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier/add_284             conf_mul_Beh_16_2_1_DW01_add_2_DW01_add_563              19               27.889
       Silago_bot_r_corner_inst_7_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier/add_298             conf_mul_Beh_16_2_1_DW01_add_0_DW01_add_14               25               37.473
       Silago_bot_r_corner_inst_7_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier/mult_246            conf_mul_Beh_16_2_1_DW_mult_tc_0_DW_mult_tc_98          132              100.705
       Silago_bot_r_corner_inst_7_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier/mult_247            conf_mul_Beh_16_2_1_DW_mult_tc_1_DW_mult_tc_99          132              100.705
      Silago_bot_r_corner_inst_7_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_saturation                            Saturation_Unit_1                                        69               21.898
     Silago_bot_r_corner_inst_7_1/SILEGO_cell/MTRF_cell/dpu_gen/U_in_0_neg                                        twos_compl_16_20                                         33               22.364
      Silago_bot_r_corner_inst_7_1/SILEGO_cell/MTRF_cell/dpu_gen/U_in_0_neg/add_103                               twos_compl_16_20_DW01_inc_0_DW01_inc_38                  16               16.707
     Silago_bot_r_corner_inst_7_1/SILEGO_cell/MTRF_cell/dpu_gen/U_in_1_neg                                        twos_compl_16_18                                         33               22.364
      Silago_bot_r_corner_inst_7_1/SILEGO_cell/MTRF_cell/dpu_gen/U_in_1_neg/add_103                               twos_compl_16_18_DW01_inc_0_DW01_inc_36                  16               16.707
     Silago_bot_r_corner_inst_7_1/SILEGO_cell/MTRF_cell/dpu_gen/U_in_2_neg                                        twos_compl_16_19                                         33               22.364
      Silago_bot_r_corner_inst_7_1/SILEGO_cell/MTRF_cell/dpu_gen/U_in_2_neg/add_103                               twos_compl_16_19_DW01_inc_0_DW01_inc_37                  16               16.707
     Silago_bot_r_corner_inst_7_1/SILEGO_cell/MTRF_cell/dpu_gen/U_in_3_neg                                        twos_compl_16_17                                         33               22.364
      Silago_bot_r_corner_inst_7_1/SILEGO_cell/MTRF_cell/dpu_gen/U_in_3_neg/add_103                               twos_compl_16_17_DW01_inc_0_DW01_inc_35                  16               16.707
     Silago_bot_r_corner_inst_7_1/SILEGO_cell/MTRF_cell/dpu_gen/U_sat_n_round_inst_0                              Sat_n_round_2                                           116               34.744
     Silago_bot_r_corner_inst_7_1/SILEGO_cell/MTRF_cell/dpu_gen/U_sat_n_round_inst_1                              Sat_n_round_1                                           116               34.744
     Silago_bot_r_corner_inst_7_1/SILEGO_cell/MTRF_cell/dpu_gen/U_scaler                                          scaler_1                                                805              537.206
      Silago_bot_r_corner_inst_7_1/SILEGO_cell/MTRF_cell/dpu_gen/U_scaler/mult_201                                scaler_1_DW_mult_tc_2_DW_mult_tc_34                     119               92.585
      Silago_bot_r_corner_inst_7_1/SILEGO_cell/MTRF_cell/dpu_gen/U_scaler/mult_254                                scaler_1_DW_mult_tc_3_DW_mult_tc_35                     119               92.585
      Silago_bot_r_corner_inst_7_1/SILEGO_cell/MTRF_cell/dpu_gen/U_scaler/r427                                    scaler_1_DW_mult_tc_1_DW_mult_tc_17                     174              126.797
      Silago_bot_r_corner_inst_7_1/SILEGO_cell/MTRF_cell/dpu_gen/U_scaler/r428                                    scaler_1_DW_mult_tc_4_DW_mult_tc_65                      61               42.998
      Silago_bot_r_corner_inst_7_1/SILEGO_cell/MTRF_cell/dpu_gen/U_scaler/r429                                    scaler_1_DW_mult_tc_0_DW_mult_tc_1                      147               92.785
    Silago_bot_r_corner_inst_7_1/SILEGO_cell/MTRF_cell/reg_top                                                    register_file_top_1                                   11756             6656.532
     Silago_bot_r_corner_inst_7_1/SILEGO_cell/MTRF_cell/reg_top/AGU_Rd_0_instantiate                              AGU_2                                                   503              336.261
      Silago_bot_r_corner_inst_7_1/SILEGO_cell/MTRF_cell/reg_top/AGU_Rd_0_instantiate/add_194                     AGU_2_DW01_add_1_DW01_add_5                               7                8.719
      Silago_bot_r_corner_inst_7_1/SILEGO_cell/MTRF_cell/reg_top/AGU_Rd_0_instantiate/add_207                     AGU_2_DW01_add_0_DW01_add_4                               7                8.719
      Silago_bot_r_corner_inst_7_1/SILEGO_cell/MTRF_cell/reg_top/AGU_Rd_0_instantiate/sub_209                     AGU_2_DW01_sub_0_DW01_sub_2                              13                9.518
     Silago_bot_r_corner_inst_7_1/SILEGO_cell/MTRF_cell/reg_top/AGU_Rd_1_instantiate                              AGU_1                                                   502              336.261
      Silago_bot_r_corner_inst_7_1/SILEGO_cell/MTRF_cell/reg_top/AGU_Rd_1_instantiate/add_194                     AGU_1_DW01_add_1_DW01_add_3                               7                8.719
      Silago_bot_r_corner_inst_7_1/SILEGO_cell/MTRF_cell/reg_top/AGU_Rd_1_instantiate/add_207                     AGU_1_DW01_add_0_DW01_add_2                               7                8.719
      Silago_bot_r_corner_inst_7_1/SILEGO_cell/MTRF_cell/reg_top/AGU_Rd_1_instantiate/sub_209                     AGU_1_DW01_sub_0_DW01_sub_1                              13                9.518
     Silago_bot_r_corner_inst_7_1/SILEGO_cell/MTRF_cell/reg_top/AGU_Rd_Dimarch_instantiate                        AGU_RFblock_1                                           403              254.259
     Silago_bot_r_corner_inst_7_1/SILEGO_cell/MTRF_cell/reg_top/AGU_Wr_0_instantiate                              AGU_4                                                   502              336.128
      Silago_bot_r_corner_inst_7_1/SILEGO_cell/MTRF_cell/reg_top/AGU_Wr_0_instantiate/add_194                     AGU_4_DW01_add_1_DW01_add_9                               7                8.719
      Silago_bot_r_corner_inst_7_1/SILEGO_cell/MTRF_cell/reg_top/AGU_Wr_0_instantiate/add_207                     AGU_4_DW01_add_0_DW01_add_8                               7                8.719
      Silago_bot_r_corner_inst_7_1/SILEGO_cell/MTRF_cell/reg_top/AGU_Wr_0_instantiate/sub_209                     AGU_4_DW01_sub_0_DW01_sub_4                              13                9.518
     Silago_bot_r_corner_inst_7_1/SILEGO_cell/MTRF_cell/reg_top/AGU_Wr_1_instantiate                              AGU_3                                                   502              336.195
      Silago_bot_r_corner_inst_7_1/SILEGO_cell/MTRF_cell/reg_top/AGU_Wr_1_instantiate/add_194                     AGU_3_DW01_add_1_DW01_add_7                               7                8.719
      Silago_bot_r_corner_inst_7_1/SILEGO_cell/MTRF_cell/reg_top/AGU_Wr_1_instantiate/add_207                     AGU_3_DW01_add_0_DW01_add_6                               7                8.719
      Silago_bot_r_corner_inst_7_1/SILEGO_cell/MTRF_cell/reg_top/AGU_Wr_1_instantiate/sub_209                     AGU_3_DW01_sub_0_DW01_sub_3                              13                9.518
     Silago_bot_r_corner_inst_7_1/SILEGO_cell/MTRF_cell/reg_top/AGU_Wr_Dimarch_instantiate                        AGU_RFblock_2                                           403              254.259
     Silago_bot_r_corner_inst_7_1/SILEGO_cell/MTRF_cell/reg_top/RegisterFile                                      register_file_1                                        7329             3923.446
