    Hinst Name                                                                                                           Module Name                                      Inst Count           Total Area
         Silago_bot_inst_6_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV/u_add_PartRem_3_24          divider_pipe_3_DW01_add_29                               72               36.009
         Silago_bot_inst_6_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV/u_add_PartRem_3_25          divider_pipe_3_DW01_add_28                               51               24.760
         Silago_bot_inst_6_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV/u_add_PartRem_3_26          divider_pipe_3_DW01_add_27                               47               27.223
         Silago_bot_inst_6_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV/u_add_PartRem_3_3           divider_pipe_3_DW01_add_50                              252               87.127
         Silago_bot_inst_6_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV/u_add_PartRem_3_4           divider_pipe_3_DW01_add_49                              243               83.932
         Silago_bot_inst_6_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV/u_add_PartRem_3_5           divider_pipe_3_DW01_add_48                              231               77.542
         Silago_bot_inst_6_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV/u_add_PartRem_3_6           divider_pipe_3_DW01_add_47                              221               73.748
         Silago_bot_inst_6_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV/u_add_PartRem_3_7           divider_pipe_3_DW01_add_46                              208               69.888
         Silago_bot_inst_6_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV/u_add_PartRem_3_8           divider_pipe_3_DW01_add_45                              200               66.493
         Silago_bot_inst_6_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV/u_add_PartRem_3_9           divider_pipe_3_DW01_add_44                              191               64.097
         Silago_bot_inst_6_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV/u_inc_QInc                  divider_pipe_3_DW_inc_2                                 131               66.959
         Silago_bot_inst_6_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV/u_inc_RInc                  divider_pipe_3_DW_inc_3                                   0                0.000
      Silago_bot_inst_6_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_saturation                                            Saturation_Unit_6                                        69               23.695
      Silago_bot_inst_6_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_squash                                                Squash_Unit_16_11_3                                     257               95.380
       Silago_bot_inst_6_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_squash/lut_input_gen                                 Q_format_n_to_one_16_11_11_3                              0                0.000
       Silago_bot_inst_6_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_squash/offset_gen_i                                  offset_gen_16_11_3                                       62               24.760
     Silago_bot_inst_6_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1                                                          NACU_0_0_0_3                                           1962             1139.374
      Silago_bot_inst_6_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_MAX_MIN                                               Maxmin_Unit_16_5                                        117               43.863
       Silago_bot_inst_6_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_MAX_MIN/r370                                         Maxmin_Unit_16_5_DW01_cmp6_0_DW01_cmp6_4                 58               20.035
      Silago_bot_inst_6_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_adder                                           adder_nbits_32_2_5                                       41               56.909
       Silago_bot_inst_6_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_adder/U_add_0                                  adder_nbits_32_2_5_DW01_add_3_DW01_add_83                 9               12.247
       Silago_bot_inst_6_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_adder/U_add_1                                  adder_nbits_32_2_5_DW01_add_2_DW01_add_82                 8               12.780
       Silago_bot_inst_6_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_adder/U_add_2                                  adder_nbits_32_2_5_DW01_add_1_DW01_add_81                 8               12.780
       Silago_bot_inst_6_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_adder/U_add_3                                  adder_nbits_32_2_5_DW01_add_0_DW01_add_80                 8               12.780
      Silago_bot_inst_6_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier                                      conf_mul_Beh_16_2_5                                    1072              705.336
       Silago_bot_inst_6_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier/U_mul_h                             conf_mul_Beh_8_1_5                                      269              166.400
        Silago_bot_inst_6_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier/U_mul_h/add_284                    conf_mul_Beh_8_1_5_DW01_add_2_DW01_add_581               11               15.109
        Silago_bot_inst_6_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier/U_mul_h/add_298                    conf_mul_Beh_8_1_5_DW01_add_0_DW01_add_86                13               18.304
        Silago_bot_inst_6_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier/U_mul_h/mult_223                   conf_mul_Beh_8_1_5_DW_mult_tc_1_DW_mult_tc_145           53               35.210
        Silago_bot_inst_6_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier/U_mul_h/mult_224                   conf_mul_Beh_8_1_5_DW_mult_tc_2_DW_mult_tc_146           43               24.228
        Silago_bot_inst_6_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier/U_mul_h/mult_225                   conf_mul_Beh_8_1_5_DW_mult_tc_3_DW_mult_tc_147           43               24.228
        Silago_bot_inst_6_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier/U_mul_h/mult_226                   conf_mul_Beh_8_1_5_DW_mult_tc_0_DW_mult_tc_83            36               21.299
       Silago_bot_inst_6_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier/U_mul_l                             conf_mul_Beh_9_1_5                                      338              211.927
        Silago_bot_inst_6_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier/U_mul_l/add_284                    conf_mul_Beh_9_1_5_DW01_add_2_DW01_add_597               12               16.707
        Silago_bot_inst_6_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier/U_mul_l/add_298                    conf_mul_Beh_9_1_5_DW01_add_0_DW01_add_88                26               25.160
        Silago_bot_inst_6_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier/U_mul_l/mult_223                   conf_mul_Beh_9_1_5_DW_mult_tc_0_DW_mult_tc_143           60               39.670
        Silago_bot_inst_6_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier/U_mul_l/mult_224                   conf_mul_Beh_9_1_5_DW_mult_tc_2_DW_mult_tc_214           54               31.416
        Silago_bot_inst_6_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier/U_mul_l/mult_225                   conf_mul_Beh_9_1_5_DW_mult_tc_3_DW_mult_tc_215           54               31.416
        Silago_bot_inst_6_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier/U_mul_l/mult_226                   conf_mul_Beh_9_1_5_DW_mult_tc_1_DW_mult_tc_144           53               35.210
       Silago_bot_inst_6_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier/add_284                             conf_mul_Beh_16_2_5_DW01_add_2_DW01_add_565              19               27.889
       Silago_bot_inst_6_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier/add_298                             conf_mul_Beh_16_2_5_DW01_add_0_DW01_add_84               25               37.473
       Silago_bot_inst_6_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier/mult_246                            conf_mul_Beh_16_2_5_DW_mult_tc_0_DW_mult_tc_102         132              100.705
       Silago_bot_inst_6_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier/mult_247                            conf_mul_Beh_16_2_5_DW_mult_tc_1_DW_mult_tc_103         132              100.705
